timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2021-06-21,78.20000000,78.87000000,55.77000000,56.26000000,78.20000000,78.87000000,55.77000000,56.26000000,351068.46430000,351068.46430000
2021-06-20,79.58000000,80.69000000,72.50000000,78.07000000,79.58000000,80.69000000,72.50000000,78.07000000,114246.51450000,114246.51450000
2021-06-19,81.17000000,83.95000000,78.00000000,79.56000000,81.17000000,83.95000000,78.00000000,79.56000000,103331.56970000,103331.56970000
2021-06-18,85.90000000,85.90000000,77.90000000,81.30000000,85.90000000,85.90000000,77.90000000,81.30000000,133598.38050000,133598.38050000
2021-06-17,89.82000000,92.79000000,83.10000000,85.86000000,89.82000000,92.79000000,83.10000000,85.86000000,119776.45770000,119776.45770000
2021-06-16,85.74000000,92.97000000,81.47000000,89.55000000,85.74000000,92.97000000,81.47000000,89.55000000,290235.26290000,290235.26290000
2021-06-15,84.58000000,87.58000000,81.00000000,85.68000000,84.58000000,87.58000000,81.00000000,85.68000000,129360.88360000,129360.88360000
2021-06-14,83.85000000,85.89000000,81.12000000,84.58000000,83.85000000,85.89000000,81.12000000,84.58000000,131295.26790000,131295.26790000
2021-06-13,78.62000000,85.00000000,76.23000000,83.85000000,78.62000000,85.00000000,76.23000000,83.85000000,128776.82020000,128776.82020000
2021-06-12,79.52000000,83.80000000,72.14000000,78.58000000,79.52000000,83.80000000,72.14000000,78.58000000,251163.98710000,251163.98710000
2021-06-11,87.11000000,88.04000000,78.22000000,79.49000000,87.11000000,88.04000000,78.22000000,79.49000000,121491.05550000,121491.05550000
2021-06-10,92.71000000,95.00000000,84.52000000,87.00000000,92.71000000,95.00000000,84.52000000,87.00000000,216779.51110000,216779.51110000
2021-06-09,83.07000000,92.70000000,76.50000000,92.70000000,83.07000000,92.70000000,76.50000000,92.70000000,248224.70940000,248224.70940000
2021-06-08,86.42000000,89.00000000,73.23000000,83.05000000,86.42000000,89.00000000,73.23000000,83.05000000,337911.10250000,337911.10250000
2021-06-07,96.82000000,99.72000000,85.88000000,86.29000000,96.82000000,99.72000000,85.88000000,86.29000000,146047.54530000,146047.54530000
2021-06-06,98.66000000,100.00000000,94.11000000,96.91000000,98.66000000,100.00000000,94.11000000,96.91000000,97449.78150000,97449.78150000
2021-06-05,103.51000000,107.77000000,93.90000000,98.65000000,103.51000000,107.77000000,93.90000000,98.65000000,219466.33780000,219466.33780000
2021-06-04,112.97000000,113.13000000,99.55000000,103.54000000,112.97000000,113.13000000,99.55000000,103.54000000,251778.31700000,251778.31700000
2021-06-03,109.21000000,116.99000000,108.62000000,112.96000000,109.21000000,116.99000000,108.62000000,112.96000000,220434.23780000,220434.23780000
2021-06-02,105.51000000,115.16000000,103.00000000,109.21000000,105.51000000,115.16000000,103.00000000,109.21000000,201979.98280000,201979.98280000
2021-06-01,107.63000000,111.99000000,103.15000000,105.53000000,107.63000000,111.99000000,103.15000000,105.53000000,223985.70530000,223985.70530000
2021-05-31,106.25000000,109.00000000,100.00000000,107.60000000,106.25000000,109.00000000,100.00000000,107.60000000,327847.33880000,327847.33880000
2021-05-30,121.54000000,125.00000000,105.19000000,106.25000000,121.54000000,125.00000000,105.19000000,106.25000000,441270.85940000,441270.85940000
